TRADEDATE,SECID,ISSUE_NAME,SHORTNAME,BOARDID,COUPON_TYPE,ANALYSIS_GROUP,MATURITY_GROUP,PLOT_GROUP,OPEN,HIGH,LOW,CLOSE,WAPRICE,PRICE_FOR_ANALYSIS,CLEAN_PRICE_RUB,DIRTY_PRICE_RUB,PRICE_DEV_FROM_100,PRICE_RETURN,YIELDATWAP,YIELDCLOSE,YIELD_FOR_ANALYSIS,VOLUME,VALUE,NUMTRADES,ACCINT,FACEVALUE,COUPONPERCENT,COUPONVALUE,MATDATE,YEARS_TO_MATURITY,DURATION,CLOSE_IQR_OUTLIER,PRICE_RETURN_IQR_OUTLIER,YIELD_IQR_OUTLIER,YIELD_EXTREME_LEVEL_FLAG,HARD_DATA_ERROR,ANY_OUTLIER_FLAG,OUTLIER_REPLACED_WITH_DAILY_MEDIAN,CLOSE_RAW,WAPRICE_RAW,PRICE_FOR_ANALYSIS_RAW,YIELDATWAP_RAW,YIELDCLOSE_RAW,YIELD_FOR_ANALYSIS_RAW
2024-01-18,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,98.83,98.832,98.06,98.522,98.539,98.539,985.2200000000001,1005.9900000000001,-1.4779999999999944,-0.0027532036358481893,0.0,,0.0,11504,11335912.47,92,20.77,1000,0.0,0.0,2037-08-12,13.566050650239562,,False,False,False,False,False,False,False,98.522,98.539,98.539,0.0,,0.0
2024-01-19,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,98.527,98.528,98.03,98.519,98.161,98.161,985.19,1006.37,-1.4809999999999945,-3.045005176505189e-05,0.0,,0.0,705,692035.05,63,21.18,1000,0.0,0.0,2037-08-12,13.56331279945243,,False,False,False,False,False,False,False,98.519,98.161,98.161,0.0,,0.0
2024-01-22,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,98.2,98.479,96.503,98.274,98.063,98.063,982.74,1005.17,-1.725999999999999,-0.002486829951583003,0.0,,0.0,9493,9309092.09,127,22.43,1000,0.0,0.0,2037-08-12,13.555099247091034,,False,False,False,False,False,False,False,98.274,98.063,98.063,0.0,,0.0
2024-01-23,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,98.198,98.199,97.607,98.027,98.009,98.009,980.27,1003.13,-1.972999999999999,-0.0025133809552883024,0.0,,0.0,5665,5552187.17,93,22.86,1000,0.0,0.0,2037-08-12,13.552361396303901,,False,False,False,False,False,False,False,98.027,98.009,98.009,0.0,,0.0
2024-01-24,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,98.101,98.101,97.512,97.929,97.612,97.612,979.29,1002.5699999999999,-2.070999999999998,-0.0009997245656808706,0.0,,0.0,7747,7562035.03,129,23.28,1000,0.0,0.0,2037-08-12,13.54962354551677,,False,False,False,False,False,False,False,97.929,97.612,97.612,0.0,,0.0
2024-01-25,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,97.934,97.95,97.524,97.82,97.757,97.757,978.1999999999999,1001.91,-2.180000000000007,-0.001113051292262801,0.0,,0.0,15428,15081951.61,182,23.71,1000,0.0,0.0,2037-08-12,13.546885694729637,,False,False,False,False,False,False,False,97.82,97.757,97.757,0.0,,0.0
2024-01-26,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,97.7,97.82,97.571,97.82,97.699,97.699,978.1999999999999,1002.3399999999999,-2.180000000000007,0.0,0.0,,0.0,53527,52295367.36,134,24.14,1000,0.0,0.0,2037-08-12,13.544147843942506,,False,False,False,False,False,False,False,97.82,97.699,97.699,0.0,,0.0
2024-01-29,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,97.517,97.817,97.371,97.611,97.666,97.666,976.11,1001.5500000000001,-2.388999999999996,-0.0021365773870373195,0.0,,0.0,5366,5240769.57,133,25.44,1000,0.0,0.0,2037-08-12,13.535934291581109,,False,False,False,False,False,False,False,97.611,97.666,97.666,0.0,,0.0
2024-01-30,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,97.813,97.95,97.524,97.95,97.65,97.65,979.5,1005.37,-2.049999999999997,0.0034729692350248254,0.0,,0.0,55237,53938919.49,148,25.87,1000,0.0,0.0,2037-08-12,13.533196440793978,,False,False,False,False,False,False,False,97.95,97.65,97.65,0.0,,0.0
2024-01-31,SU29025RMFS2,ОФЗ-ПК 29025,ОФЗ 29025,TQOB,floating,floating_coupon,long,floating_coupon,97.551,97.947,97.516,97.855,97.764,97.764,978.5500000000001,1004.86,-2.144999999999996,-0.0009698825931597765,0.0,,0.0,818,799712.05,82,26.31,1000,0.0,0.0,2037-08-12,13.530458590006845,,False,False,False,False,False,False,False,97.855,97.764,97.764,0.0,,0.0
