TRADEDATE,SECID,ISSUE_NAME,SHORTNAME,BOARDID,COUPON_TYPE,ANALYSIS_GROUP,MATURITY_GROUP,PLOT_GROUP,OPEN,HIGH,LOW,CLOSE,WAPRICE,PRICE_FOR_ANALYSIS,CLEAN_PRICE_RUB,DIRTY_PRICE_RUB,PRICE_DEV_FROM_100,PRICE_RETURN,YIELDATWAP,YIELDCLOSE,YIELD_FOR_ANALYSIS,VOLUME,VALUE,NUMTRADES,ACCINT,FACEVALUE,COUPONPERCENT,COUPONVALUE,MATDATE,YEARS_TO_MATURITY,DURATION,CLOSE_IQR_OUTLIER,PRICE_RETURN_IQR_OUTLIER,YIELD_IQR_OUTLIER,YIELD_EXTREME_LEVEL_FLAG,HARD_DATA_ERROR,ANY_OUTLIER_FLAG,OUTLIER_REPLACED_WITH_DAILY_MEDIAN,CLOSE_RAW,WAPRICE_RAW,PRICE_FOR_ANALYSIS_RAW,YIELDATWAP_RAW,YIELDCLOSE_RAW,YIELD_FOR_ANALYSIS_RAW
2025-11-03,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,85.126,85.5,85.0,85.382,85.359,85.359,853.82,868.86,-14.617999999999995,0.004600487110399953,14.57,14.56,14.57,10692,9126566.63,966,15.04,1000,9.0,44.88,2029-08-29,3.8193018480492813,1172.0,False,False,False,False,False,False,False,85.382,85.359,85.359,14.57,14.56,14.57
2025-11-05,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,85.252,85.73,84.976,85.594,85.477,85.477,855.9399999999999,871.4799999999999,-14.406000000000006,0.0024829589374808503,14.53,14.48,14.53,23320,19933246.44,1548,15.54,1000,9.0,44.88,2029-08-29,3.813826146475017,1171.0,False,False,False,False,False,False,False,85.594,85.477,85.477,14.53,14.48,14.53
2025-11-06,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,85.595,85.729,85.371,85.5,85.453,85.453,855.0,870.78,-14.5,-0.0010982078183049415,14.54,14.52,14.54,15071,12878574.43,1294,15.78,1000,9.0,44.88,2029-08-29,3.811088295687885,1170.0,False,False,False,False,False,False,False,85.5,85.453,85.453,14.54,14.52,14.54
2025-11-07,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,85.619,85.787,85.422,85.632,85.635,85.635,856.32,872.35,-14.367999999999995,0.0015438596491228473,14.48,14.48,14.48,14710,12596906.56,1112,16.03,1000,9.0,44.88,2029-08-29,3.808350444900753,1167.0,False,False,False,False,False,False,False,85.632,85.635,85.635,14.48,14.48,14.48
2025-11-10,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,85.702,86.734,85.614,85.95,85.995,85.995,859.5,876.27,-14.049999999999997,0.0037135650224215944,14.33,14.35,14.33,32038,27551203.85,2226,16.77,1000,9.0,44.88,2029-08-29,3.800136892539357,1167.0,False,False,False,False,False,False,False,85.95,85.995,85.995,14.33,14.35,14.33
2025-11-11,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,85.95,86.313,85.509,86.139,85.857,85.857,861.39,878.4,-13.861000000000004,0.002198952879581162,14.39,14.28,14.39,19456,16704391.39,1567,17.01,1000,9.0,44.88,2029-08-29,3.7973990417522243,1165.0,False,False,False,False,False,False,False,86.139,85.857,85.857,14.39,14.28,14.39
2025-11-12,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,86.216,86.54,85.704,86.433,86.094,86.094,864.33,881.59,-13.566999999999993,0.003413088148225718,14.3,14.16,14.3,48443,41706716.07,2713,17.26,1000,9.0,44.88,2029-08-29,3.7946611909650922,1165.0,False,False,False,False,False,False,False,86.433,86.094,86.094,14.3,14.16,14.3
2025-11-13,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,86.455,86.521,86.267,86.466,86.488,86.488,864.66,882.17,-13.534000000000006,0.0003817986185830069,14.14,14.15,14.14,111905,96745228.6,1706,17.51,1000,9.0,44.88,2029-08-29,3.79192334017796,1164.0,False,False,False,False,False,False,False,86.466,86.488,86.488,14.14,14.15,14.14
2025-11-14,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,86.532,86.532,86.047,86.33,86.233,86.233,863.3,881.05,-13.670000000000002,-0.00157287257419092,14.25,14.21,14.25,324351,279696075.67,2133,17.75,1000,9.0,44.88,2029-08-29,3.789185489390828,1161.0,False,False,False,False,False,False,False,86.33,86.233,86.233,14.25,14.21,14.25
2025-11-17,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,medium,medium,86.329,86.408,85.803,86.06,86.087,86.087,860.6,879.09,-13.939999999999998,-0.0031275338816170173,14.32,14.33,14.32,29209,25145039.06,1346,18.49,1000,9.0,44.88,2029-08-29,3.780971937029432,1160.0,False,False,False,False,False,False,False,86.06,86.087,86.087,14.32,14.33,14.32
