TRADEDATE,SECID,ISSUE_NAME,SHORTNAME,BOARDID,COUPON_TYPE,ANALYSIS_GROUP,MATURITY_GROUP,OPEN,HIGH,LOW,CLOSE,WAPRICE,CLEAN_PRICE_RUB,DIRTY_PRICE_RUB,PRICE_DEV_FROM_100,PRICE_RETURN,YIELDATWAP,YIELDCLOSE,YIELD,VOLUME,VALUE,NUMTRADES,ACCINT,FACEVALUE,COUPONPERCENT,COUPONVALUE,MATDATE,YEARS_TO_MATURITY,DURATION,BONDTYPE,BONDSUBTYPE
2022-04-27,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,77.5,79.9,77.5,78.969,79.064,789.6899999999999,803.1099999999999,-21.031000000000006,0.003418043202032983,9.98,10.0,9.98,35493,28062352.5,264,13.42,1000,7,34.9,2036-07-30,14.258726899383984,3077.0,,
2022-04-28,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,80.0,80.0,78.7,78.8,78.84,787.9999999999999,801.6099999999999,-21.200000000000003,-0.0021400802846686107,10.02,10.02,10.02,51338,40474763.82,282,13.61,1000,7,34.9,2036-07-30,14.255989048596852,3072.0,,
2022-04-29,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,80.198,80.198,78.164,78.55,78.691,785.5,799.31,-21.450000000000003,-0.0031725888324872775,10.04,10.07,10.04,104640,82341789.85,472,13.81,1000,7,34.9,2036-07-30,14.25325119780972,3070.0,,
2022-05-04,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,78.5,78.556,77.897,78.199,77.948,781.99,796.76,-21.801000000000002,-0.004468491406747321,10.17,10.13,10.17,249626,194578836.26,263,14.77,1000,7,34.9,2036-07-30,14.239561943874058,3053.0,,
2022-05-05,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,77.883,78.235,77.6,77.7,77.75,777.0,791.96,-22.299999999999997,-0.006381155769255353,10.2,10.21,10.2,188327,146424452.61,292,14.96,1000,7,34.9,2036-07-30,14.236824093086927,3049.0,,
2022-05-06,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,78.784,78.784,77.451,77.6,77.508,775.9999999999999,791.1499999999999,-22.400000000000006,-0.0012870012870014325,10.24,10.23,10.24,120656,93518199.87,210,15.15,1000,7,34.9,2036-07-30,14.234086242299794,3045.0,,
2022-05-11,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,77.6,78.484,77.006,77.46,77.475,774.5999999999999,790.7099999999999,-22.540000000000006,-0.0018041237113401998,10.25,10.25,10.25,195186,151221188.69,190,16.11,1000,7,34.9,2036-07-30,14.220396988364135,3039.0,,
2022-05-12,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,77.5,77.745,76.83,76.83,77.331,768.3,784.5999999999999,-23.17,-0.008133230054221507,10.27,10.36,10.27,34986,27055078.01,221,16.3,1000,7,34.9,2036-07-30,14.217659137577002,3036.0,,
2022-05-13,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,78.886,78.886,76.521,77.199,77.084,771.99,788.48,-22.801000000000002,0.00480281140179617,10.31,10.3,10.31,20964,16159897.38,196,16.49,1000,7,34.9,2036-07-30,14.21492128678987,3032.0,,
2022-05-16,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,77.199,78.159,76.98,77.65,77.59,776.5000000000001,793.5700000000002,-22.349999999999994,0.00584204458606985,10.23,10.22,10.23,144466,112091189.3,185,17.07,1000,7,34.9,2036-07-30,14.206707734428473,3036.0,,
2022-05-17,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,77.75,77.75,77.199,77.372,77.456,773.7199999999999,790.9799999999999,-22.628,-0.0035801674179009035,10.25,10.27,10.25,5322,4122226.43,145,17.26,1000,7,34.9,2036-07-30,14.203969883641342,3033.0,,
2022-05-18,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,77.007,77.597,76.701,77.568,77.39,775.68,793.13,-22.432000000000002,0.0025332161505453588,10.26,10.23,10.26,66233,51257910.46,237,17.45,1000,7,34.9,2036-07-30,14.20123203285421,3031.0,,
2022-05-19,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,77.597,79.927,77.0,78.114,77.797,781.1400000000001,798.7800000000001,-21.885999999999996,0.007038985148514865,10.2,10.14,10.2,113493,88294581.67,272,17.64,1000,7,34.9,2036-07-30,14.198494182067078,3035.0,,
2022-05-20,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,78.998,78.998,76.625,78.429,78.425,784.2900000000001,802.1200000000001,-21.570999999999998,0.004032567785544172,10.09,10.09,10.09,111249,87247085.08,346,17.83,1000,7,34.9,2036-07-30,14.195756331279945,3044.0,,
2022-05-23,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,77.4,78.609,77.4,78.602,78.536,786.0200000000001,804.4300000000001,-21.397999999999996,0.002205816725955989,10.08,10.06,10.08,129850,101979079.54,235,18.41,1000,7,34.9,2036-07-30,14.18754277891855,3042.0,,
2022-05-24,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,78.02,78.896,78.0,78.551,78.628,785.51,804.11,-21.448999999999998,-0.0006488384519478529,10.06,10.07,10.06,134201,105519699.75,200,18.6,1000,7,34.9,2036-07-30,14.184804928131417,3043.0,,
2022-05-25,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,78.551,82.501,78.551,82.35,81.484,823.4999999999999,842.2899999999998,-17.650000000000006,0.04836348359664422,9.6,9.47,9.6,16449,13405598.79,457,18.79,1000,7,34.9,2036-07-30,14.182067077344286,3083.0,,
2022-05-26,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,80.031,83.977,80.03,82.5,82.712,825.0,843.98,-17.5,0.0018214936247724633,9.42,9.45,9.42,58928,48740394.35,516,18.98,1000,7,34.9,2036-07-30,14.179329226557153,3098.0,,
2022-05-27,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,82.747,83.639,82.422,82.715,82.714,827.1500000000001,846.33,-17.284999999999997,0.0026060606060607228,9.42,9.42,9.42,15618,12918204.05,220,19.18,1000,7,34.9,2036-07-30,14.17659137577002,3097.0,,
2022-05-30,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,83.638,83.638,81.617,82.551,82.333,825.51,845.26,-17.448999999999998,-0.001982711720969643,9.47,9.44,9.47,28594,23542339.97,406,19.75,1000,7,34.9,2036-07-30,14.168377823408624,3089.0,,
2022-05-31,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,83.137,83.137,80.924,82.471,82.429,824.71,844.6500000000001,-17.528999999999996,-0.0009690978910007475,9.46,9.45,9.46,17641,14541293.14,159,19.94,1000,7,34.9,2036-07-30,14.165639972621491,3089.0,,
2022-06-01,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,82.472,84.525,82.471,84.525,83.465,845.25,865.38,-15.474999999999994,0.024905724436468546,9.3,9.15,9.3,170179,142378141.23,234,20.13,1000,7,34.9,2036-07-30,14.16290212183436,3103.0,,
2022-06-02,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,84.796,85.04,83.808,84.733,84.6,847.33,867.6600000000001,-15.266999999999996,0.002460810411121006,9.13,9.11,9.13,12854,10874492.32,227,20.33,1000,7,34.9,2036-07-30,14.160164271047227,3117.0,,
2022-06-03,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.038,85.038,84.401,85.0,84.965,850.0,870.52,-15.0,0.003151074551827504,9.08,9.08,9.08,162909,138415251.12,239,20.52,1000,7,34.9,2036-07-30,14.157426420260096,3120.0,,
2022-06-06,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.039,85.5,84.093,85.15,85.155,851.5,872.59,-14.849999999999994,0.0017647058823531125,9.05,9.05,9.05,837805,713432742.7,313,21.09,1000,7,34.9,2036-07-30,14.149212867898699,3120.0,,
2022-06-07,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.98,86.98,85.15,85.15,85.22,851.5,872.79,-14.849999999999994,0.0,9.04,9.05,9.04,1512973,1289356082.41,285,21.29,1000,7,34.9,2036-07-30,14.146475017111568,3120.0,,
2022-06-08,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.489,85.5,84.88,85.114,85.207,851.14,872.62,-14.885999999999996,-0.0004227833235467271,9.05,9.06,9.05,278342,237050873.17,257,21.48,1000,7,34.9,2036-07-30,14.143737166324435,3118.0,,
2022-06-09,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.712,85.712,85.101,85.5,85.496,855.0,876.67,-14.5,0.0045350941090771535,9.0,9.0,9.0,7927,6777271.84,205,21.67,1000,7,34.9,2036-07-30,14.140999315537304,3121.0,,
2022-06-10,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.712,86.468,85.077,85.499,85.889,854.9899999999999,876.8499999999999,-14.501000000000005,-1.1695906432795944e-05,8.95,9.01,8.95,6959,5977050.05,482,21.86,1000,7,34.9,2036-07-30,14.13826146475017,3125.0,,
2022-06-14,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.398,86.499,84.341,84.562,84.521,845.6199999999999,868.2499999999999,-15.438000000000002,-0.010959192505175519,9.15,9.14,9.15,12903,10905797.9,346,22.63,1000,7,34.9,2036-07-30,14.127310061601642,3103.0,,
2022-06-15,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,84.562,84.93,84.1,84.71,84.409,847.0999999999999,869.92,-15.290000000000006,0.001750195123104925,9.17,9.12,9.17,106857,90196640.15,384,22.82,1000,7,34.9,2036-07-30,14.124572210814511,3100.0,,
2022-06-16,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,84.252,85.948,84.252,85.799,85.605,857.99,881.0,-14.200999999999993,0.01285562507378124,8.99,8.96,8.99,6924,5927267.45,161,23.01,1000,7,34.9,2036-07-30,14.121834360027378,3115.0,,
2022-06-17,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.443,86.443,85.47,85.646,85.647,856.46,879.6600000000001,-14.354,-0.0017832375668714873,8.99,8.99,8.99,2335,1999854.44,154,23.2,1000,7,34.9,2036-07-30,14.119096509240247,3114.0,,
2022-06-20,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.001,85.899,85.001,85.764,85.793,857.64,881.42,-14.236000000000004,0.001377764285547478,8.96,8.97,8.96,3077,2639863.8,237,23.78,1000,7,34.9,2036-07-30,14.11088295687885,3114.0,,
2022-06-21,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.792,86.792,85.526,86.0,85.924,860.0,883.97,-14.0,0.0027517373256844557,8.95,8.93,8.95,947365,814011660.76,264,23.97,1000,7,34.9,2036-07-30,14.108145106091717,3114.0,,
2022-06-22,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.76,86.76,85.807,85.999,85.957,859.9899999999999,884.1499999999999,-14.001000000000005,-1.1627906976841018e-05,8.94,8.93,8.94,135192,116206440.33,176,24.16,1000,7,34.9,2036-07-30,14.105407255304586,3114.0,,
2022-06-23,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.7,86.7,86.05,86.475,86.298,864.7499999999999,889.0999999999999,-13.525000000000006,0.00553494808079158,8.89,8.87,8.89,336168,290107525.36,266,24.35,1000,7,34.9,2036-07-30,14.102669404517453,3117.0,,
2022-06-24,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.759,86.946,86.505,86.9,86.641,869.0000000000001,893.5500000000001,-13.099999999999994,0.004914715235617262,8.84,8.81,8.84,317930,275458115.97,178,24.55,1000,7,34.9,2036-07-30,14.099931553730322,3121.0,,
2022-06-27,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.801,87.698,86.801,87.546,87.178,875.46,900.58,-12.453999999999994,0.00743383199079406,8.77,8.72,8.77,319727,278707627.58,382,25.12,1000,7,34.9,2036-07-30,14.091718001368925,3124.0,,
2022-06-28,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,88.0,88.0,87.084,87.44,87.18,874.4,899.7099999999999,-12.560000000000002,-0.0012107920407558037,8.77,8.73,8.77,58093,50690433.61,314,25.31,1000,7,34.9,2036-07-30,14.088980150581794,3123.0,,
2022-06-29,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,87.699,87.699,86.75,87.03,87.401,870.3,895.8,-12.969999999999999,-0.004688929551692533,8.74,8.79,8.74,536492,469534913.51,411,25.5,1000,7,34.9,2036-07-30,14.08624229979466,3124.0,,
2022-06-30,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,87.03,87.298,86.7,86.9,87.016,869.0000000000001,894.7000000000002,-13.099999999999994,-0.00149373779156603,8.79,8.81,8.79,4876,4242904.27,299,25.7,1000,7,34.9,2036-07-30,14.08350444900753,3119.0,,
2022-07-01,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,87.22,87.285,86.48,86.505,86.649,865.05,890.9399999999999,-13.495000000000005,-0.00454545454545463,8.84,8.86,8.84,253556,219704163.46,280,25.89,1000,7,34.9,2036-07-30,14.080766598220396,3114.0,,
2022-07-04,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,87.001,87.297,85.719,85.873,86.197,858.73,885.19,-14.126999999999995,-0.007305936073059294,8.91,8.96,8.91,6170,5318365.77,244,26.46,1000,7,34.9,2036-07-30,14.072553045859001,3104.0,,
2022-07-05,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.65,86.65,85.0,85.146,85.279,851.46,878.11,-14.854,-0.008465990474305074,9.04,9.06,9.04,27378,23347758.17,449,26.65,1000,7,34.9,2036-07-30,14.069815195071868,3092.0,,
2022-07-06,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,87.27,87.27,84.947,85.451,85.072,854.5099999999999,881.3599999999999,-14.549000000000007,0.003582082540577236,9.07,9.02,9.07,8790,7477792.36,306,26.85,1000,7,34.9,2036-07-30,14.067077344284737,3088.0,,
2022-07-07,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,87.296,87.297,85.451,85.645,85.934,856.4499999999999,883.4899999999999,-14.355000000000004,0.0022703069595439995,8.95,8.99,8.95,35970,30910500.81,299,27.04,1000,7,34.9,2036-07-30,14.064339493497604,3098.0,,
2022-07-08,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.336,86.974,85.0,85.558,85.625,855.5800000000002,882.8100000000002,-14.441999999999993,-0.0010158211220735458,8.99,9.0,8.99,7246,6204358.22,285,27.23,1000,7,34.9,2036-07-30,14.061601642710473,3093.0,,
2022-07-11,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.793,86.793,84.891,84.9,85.158,849.0000000000001,876.8000000000001,-15.099999999999994,-0.007690689356927516,9.06,9.1,9.06,10314,8783202.69,418,27.8,1000,7,34.9,2036-07-30,14.053388090349076,3084.0,,
2022-07-12,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,84.9,85.054,84.565,84.831,84.8,848.3100000000001,876.3100000000001,-15.168999999999997,-0.0008127208480566139,9.11,9.11,9.11,10864,9223522.83,347,28.0,1000,7,34.9,2036-07-30,14.050650239561945,3078.0,,
2022-07-13,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.177,86.177,84.6,84.6,84.77,846.0,874.19,-15.400000000000006,-0.0027230611451003472,9.12,9.14,9.12,2686,2276913.76,183,28.19,1000,7,34.9,2036-07-30,14.047912388774812,3077.0,,
2022-07-14,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.979,85.979,84.602,84.707,84.607,847.0699999999999,875.4499999999999,-15.293000000000006,0.0012647754137116163,9.14,9.13,9.14,6731,5708337.15,209,28.38,1000,7,34.9,2036-07-30,14.04517453798768,3074.0,,
2022-07-15,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.866,85.896,84.601,84.997,84.916,849.97,878.5400000000001,-15.003,0.00342356593906068,9.1,9.09,9.1,25092,21307062.17,205,28.57,1000,7,34.9,2036-07-30,14.042436687200547,3076.0,,
2022-07-18,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.843,85.85,84.612,84.893,84.981,848.93,878.0799999999999,-15.107,-0.0012235725966798228,9.09,9.1,9.09,73848,62756673.02,312,29.15,1000,7,34.9,2036-07-30,14.03422313483915,3074.0,,
2022-07-19,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,84.901,85.198,84.781,84.9,84.914,849.0000000000001,878.3400000000001,-15.099999999999994,8.245673966067457e-05,9.1,9.1,9.1,59087,50173190.93,173,29.34,1000,7,34.9,2036-07-30,14.03148528405202,3072.0,,
2022-07-20,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,84.924,85.249,84.801,85.074,84.987,850.7399999999999,880.2699999999999,-14.926000000000002,0.0020494699646642633,9.09,9.08,9.09,43279,36781577.86,359,29.53,1000,7,34.9,2036-07-30,14.028747433264886,3072.0,,
2022-07-21,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.133,85.971,84.6,85.75,85.323,857.5,887.22,-14.25,0.007946023461927298,9.04,8.98,9.04,162886,138936331.76,481,29.72,1000,7,34.9,2036-07-30,14.026009582477755,3076.0,,
2022-07-22,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.3,88.0,85.839,86.901,86.977,869.01,898.92,-13.099000000000004,0.013422740524781318,8.8,8.81,8.8,1074590,934508881.23,796,29.91,1000,7,34.9,2036-07-30,14.023271731690622,3096.0,,
2022-07-25,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,88.194,88.195,86.772,86.772,87.031,867.72,898.21,-13.227999999999994,-0.0014844478199329547,8.79,8.83,8.79,9270,8067768.88,437,30.49,1000,7,34.9,2036-07-30,14.015058179329227,3094.0,,
2022-07-26,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.823,86.995,86.3,86.533,86.475,865.33,896.01,-13.466999999999999,-0.0027543447194948723,8.87,8.87,8.87,16639,14371498.74,305,30.68,1000,7,34.9,2036-07-30,14.012320328542094,3086.0,,
2022-07-27,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.3,87.496,86.275,86.45,86.746,864.5,895.37,-13.549999999999997,-0.0009591716454994126,8.84,8.88,8.84,5525,4792723.22,332,30.87,1000,7,34.9,2036-07-30,14.009582477754963,3088.0,,
2022-07-28,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.468,87.438,86.3,86.709,86.605,867.09,898.15,-13.290999999999997,0.00299595141700415,8.86,8.84,8.86,298998,258951243.45,246,31.06,1000,7,34.9,2036-07-30,14.00684462696783,3085.0,,
2022-07-29,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.71,87.422,86.2,86.549,86.509,865.4900000000001,896.7500000000001,-13.450999999999993,-0.001845252511273321,8.87,8.86,8.87,440726,381278975.91,442,31.26,1000,7,34.9,2036-07-30,14.004106776180699,3083.0,,
2022-08-01,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.732,86.734,86.3,86.418,86.542,864.1800000000001,896.0100000000001,-13.581999999999994,-0.0015135934557303221,8.87,8.88,8.87,237455,205499381.63,433,31.83,1000,7,34.9,2036-07-30,13.995893223819301,3080.0,,
2022-08-02,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.633,86.633,86.306,86.45,86.5,864.5,896.52,-13.549999999999997,0.0003702932259481706,8.87,8.88,8.87,205099,177410266.93,292,32.02,1000,7,34.9,2036-07-30,13.99315537303217,3079.0,,
2022-08-03,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.628,86.628,86.3,86.349,86.503,863.4900000000001,895.7100000000002,-13.650999999999996,-0.0011683053788317244,8.87,8.89,8.87,6423,5556067.53,301,32.22,1000,7,34.9,2036-07-30,13.990417522245037,3078.0,,
2022-08-04,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.579,86.65,86.265,86.639,86.514,866.39,898.8,-13.361000000000004,0.0033584639080939116,8.87,8.85,8.87,4244604,3674627956.07,547,32.41,1000,7,34.9,2036-07-30,13.987679671457906,3077.0,,
2022-08-05,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.639,87.198,86.301,86.368,86.45,863.68,896.28,-13.632000000000005,-0.003127921605743378,8.88,8.89,8.88,10815,9349559.11,433,32.6,1000,7,34.9,2036-07-30,13.984941820670773,3075.0,,
2022-08-08,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.994,86.994,86.2,86.395,86.426,863.95,897.12,-13.605000000000004,0.0003126157836235155,8.88,8.89,8.88,102045,88193072.89,443,33.17,1000,7,34.9,2036-07-30,13.976728268309378,3072.0,,
2022-08-09,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.879,86.879,86.195,86.199,86.358,861.99,895.36,-13.801000000000002,-0.0022686498061230687,8.89,8.92,8.89,634663,547499890.17,379,33.37,1000,7,34.9,2036-07-30,13.973990417522245,3070.0,,
2022-08-10,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.902,86.902,86.02,86.098,86.136,860.98,894.54,-13.902000000000001,-0.001171707328391225,8.93,8.93,8.93,545297,469696650.53,414,33.56,1000,7,34.9,2036-07-30,13.971252566735114,3066.0,,
2022-08-11,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.899,86.901,85.691,85.758,85.708,857.58,891.33,-14.242000000000004,-0.003948988362099004,8.99,8.98,8.99,261772,224359802.0,427,33.75,1000,7,34.9,2036-07-30,13.96851471594798,3059.0,,
2022-08-12,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.758,86.2,85.201,85.6,85.497,856.0,889.94,-14.400000000000006,-0.0018423937125399137,9.02,9.01,9.02,25108,21466676.17,452,33.94,1000,7,34.9,2036-07-30,13.96577686516085,3055.0,,
2022-08-15,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,86.14,86.14,85.25,85.658,85.534,856.58,891.1,-14.341999999999999,0.0006775700934580353,9.02,9.0,9.02,15873,13576859.96,506,34.52,1000,7,34.9,2036-07-30,13.957563312799453,3052.0,,
2022-08-16,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.899,85.899,85.3,85.6,85.583,856.0,890.71,-14.400000000000006,-0.0006771113030891174,9.01,9.01,9.01,38762,33173525.8,660,34.71,1000,7,34.9,2036-07-30,13.95482546201232,3052.0,,
2022-08-17,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.75,85.8,85.38,85.6,85.628,856.0,856.0,-14.400000000000006,0.0,9.0,9.01,9.0,365069,312846356.09,1481,0.0,1000,7,34.9,2036-07-30,13.952087611225188,3177.0,,
2022-08-18,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.748,86.25,85.452,85.676,85.721,856.76,856.95,-14.323999999999998,0.0008878504672897858,8.99,9.0,8.99,17775,15259069.22,779,0.19,1000,7,34.9,2036-07-30,13.949349760438055,3176.0,,
2022-08-19,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.676,85.995,85.192,85.5,85.492,855.0,855.38,-14.5,-0.0020542508987347885,9.02,9.02,9.02,13945,11921868.16,677,0.38,1000,7,34.9,2036-07-30,13.946611909650924,3173.0,,
2022-08-22,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.5,85.977,85.154,85.392,85.552,853.92,854.88,-14.608000000000004,-0.001263157894736855,9.01,9.04,9.01,7313,6256447.07,492,0.96,1000,7,34.9,2036-07-30,13.938398357289527,3171.0,,
2022-08-23,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.699,85.699,85.002,85.245,85.363,852.45,853.6,-14.754999999999995,-0.0017214727374929018,9.04,9.06,9.04,8871,7572551.7,439,1.15,1000,7,34.9,2036-07-30,13.935660506502396,3167.0,,
2022-08-24,SU26240RMFS0,ОФЗ-ПД 26240,ОФЗ 26240,TQOB,fixed,long_fixed_selected,long,85.338,85.343,84.941,85.27,85.24,852.7,854.0400000000001,-14.730000000000004,0.00029327233268805486,9.06,9.06,9.06,17474,14894848.52,380,1.34,1000,7,34.9,2036-07-30,13.932922655715263,3165.0,,
