TRADEDATE,SECID,ISSUE_NAME,SHORTNAME,BOARDID,COUPON_TYPE,ANALYSIS_GROUP,MATURITY_GROUP,OPEN,HIGH,LOW,CLOSE,WAPRICE,CLEAN_PRICE_RUB,DIRTY_PRICE_RUB,PRICE_DEV_FROM_100,PRICE_RETURN,YIELDATWAP,YIELDCLOSE,YIELD,VOLUME,VALUE,NUMTRADES,ACCINT,FACEVALUE,COUPONPERCENT,COUPONVALUE,MATDATE,YEARS_TO_MATURITY,DURATION,BONDTYPE,BONDSUBTYPE
2024-03-19,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.94,97.945,97.62,97.877,97.839,978.7699999999999,999.4699999999999,-2.1230000000000047,-0.0006432509699816347,0.0,,0.0,60706,59393854.28,290,20.7,1000,0.0,0.0,2035-04-18,11.080082135523615,,,
2024-03-20,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.87,97.9,97.6,97.775,97.848,977.75,998.88,-2.2249999999999943,-0.001042124298864744,0.0,,0.0,30698,30037396.26,289,21.13,1000,0.0,0.0,2035-04-18,11.077344284736482,,,
2024-03-21,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.899,97.922,97.6,97.893,97.893,978.93,1000.4899999999999,-2.1069999999999993,0.0012068524673995995,0.0,,0.0,6050,5918424.61,218,21.56,1000,0.0,0.0,2035-04-18,11.07460643394935,,,
2024-03-22,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.848,97.905,97.6,97.6,97.8,976.0,997.99,-2.4000000000000057,-0.002993063855434075,0.0,,0.0,4554,4456850.78,228,21.99,1000,0.0,0.0,2035-04-18,11.071868583162217,,,
2024-03-25,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.78,97.989,97.59,97.839,97.781,978.39,1001.67,-2.1610000000000014,0.002448770491803254,0.0,,0.0,86721,84796698.69,353,23.28,1000,0.0,0.0,2035-04-18,11.063655030800822,,,
2024-03-26,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.791,97.985,97.654,97.781,97.801,977.8100000000001,1001.5100000000001,-2.218999999999994,-0.0005928106378846332,0.0,,0.0,22542,22047306.07,210,23.7,1000,0.0,0.0,2035-04-18,11.06091718001369,,,
2024-03-27,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.9,97.9,97.711,97.882,97.804,978.82,1002.95,-2.117999999999995,0.0010329205060288782,0.0,,0.0,62020,60658033.62,177,24.13,1000,0.0,0.0,2035-04-18,11.058179329226558,,,
2024-03-28,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.8,97.982,97.706,97.815,97.846,978.15,1002.7099999999999,-2.1850000000000023,-0.0006844976604484243,0.0,,0.0,120667,118074926.11,297,24.56,1000,0.0,0.0,2035-04-18,11.055441478439425,,,
2024-03-29,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.819,97.951,97.717,97.794,97.846,977.9399999999999,1002.92,-2.206000000000003,-0.00021469099831317173,0.0,,0.0,190807,186740320.1,248,24.98,1000,0.0,0.0,2035-04-18,11.052703627652292,,,
2024-04-01,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.947,97.949,97.6,97.874,97.782,978.7399999999999,1004.9699999999999,-2.1260000000000048,0.0008180460968976178,0.0,,0.0,37551,36722329.52,354,26.23,1000,0.0,0.0,2035-04-18,11.044490075290897,,,
2024-04-02,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.896,97.947,97.617,97.662,97.712,976.62,1003.28,-2.337999999999994,-0.0021660502278438853,0.0,,0.0,75793,74058772.02,330,26.66,1000,0.0,0.0,2035-04-18,11.041752224503764,,,
2024-04-03,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.94,97.94,97.642,97.65,97.694,976.5,1003.57,-2.3499999999999943,-0.00012287276525158042,0.0,,0.0,5038,4922314.81,230,27.07,1000,0.0,0.0,2035-04-18,11.039014373716633,,,
2024-04-04,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.7,97.846,97.5,97.567,97.636,975.67,1003.16,-2.433000000000007,-0.0008499743983616526,0.0,,0.0,60702,59268729.4,346,27.49,1000,0.0,0.0,2035-04-18,11.0362765229295,,,
2024-04-05,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.572,97.85,97.536,97.772,97.762,977.72,1005.65,-2.2279999999999944,0.002101120255824318,0.0,,0.0,196813,192360875.64,267,27.93,1000,0.0,0.0,2035-04-18,11.033538672142368,,,
2024-04-08,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.561,97.848,97.561,97.757,97.641,977.57,1006.8000000000001,-2.242999999999995,-0.00015341815652747393,0.0,,0.0,19488,19043930.35,333,29.23,1000,0.0,0.0,2035-04-18,11.025325119780971,,,
2024-04-09,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.784,97.849,97.564,97.847,97.653,978.4699999999999,1008.1299999999999,-2.153000000000006,0.0009206501836185321,0.0,,0.0,671919,656140015.11,228,29.66,1000,0.0,0.0,2035-04-18,11.02258726899384,,,
2024-04-10,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.848,97.848,97.61,97.654,97.677,976.54,1006.62,-2.3460000000000036,-0.0019724672192299453,0.0,,0.0,17225,16824867.17,200,30.08,1000,0.0,0.0,2035-04-18,11.019849418206707,,,
2024-04-11,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.848,97.848,97.53,97.555,97.643,975.5500000000001,1006.0600000000001,-2.444999999999993,-0.0010137833575684096,0.0,,0.0,4698,4587575.99,210,30.51,1000,0.0,0.0,2035-04-18,11.017111567419576,,,
2024-04-12,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.699,97.846,97.587,97.699,97.613,976.99,1007.9300000000001,-2.301000000000002,0.0014760904105375339,0.0,,0.0,4833,4717260.82,235,30.94,1000,0.0,0.0,2035-04-18,11.014373716632443,,,
2024-04-15,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.699,97.795,97.218,97.407,97.508,974.0699999999999,1006.3,-2.5930000000000035,-0.0029887716353289573,0.0,,0.0,2652977,2586798842.97,360,32.23,1000,0.0,0.0,2035-04-18,11.006160164271048,,,
2024-04-16,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.405,97.695,97.405,97.595,97.537,975.9499999999999,1008.6199999999999,-2.405000000000001,0.0019300460952498266,0.0,,0.0,17762,17329247.61,167,32.67,1000,0.0,0.0,2035-04-18,11.003422313483915,,,
2024-04-17,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.629,97.63,97.41,97.551,97.549,975.51,1008.61,-2.448999999999998,-0.0004508427685844252,0.0,,0.0,33967,33134304.77,216,33.1,1000,0.0,0.0,2035-04-18,11.000684462696784,,,
2024-04-18,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.6,97.6,97.319,97.43,97.401,974.3000000000001,1007.82,-2.569999999999993,-0.0012403768285306205,0.0,,0.0,3105525,3024789005.08,253,33.52,1000,0.0,0.0,2035-04-18,10.99794661190965,,,
2024-04-19,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.596,97.603,97.291,97.413,97.473,974.13,1008.08,-2.5870000000000033,-0.00017448424509913796,0.0,,0.0,52180,50838389.17,304,33.95,1000,0.0,0.0,2035-04-18,10.99520876112252,,,
2024-04-22,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.601,97.601,97.192,97.402,97.485,974.02,1009.26,-2.597999999999999,-0.0001129212733412821,0.0,,0.0,21533,20991544.26,219,35.24,1000,0.0,0.0,2035-04-18,10.986995208761122,,,
2024-04-23,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.404,97.602,97.4,97.544,97.43,975.4399999999999,1011.1099999999999,-2.456000000000003,0.0014578756083036826,0.0,,0.0,6809,6636063.48,178,35.67,1000,0.0,0.0,2035-04-18,10.984257357973991,,,
2024-04-24,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.601,97.601,97.276,97.598,97.367,975.9799999999999,1012.0799999999999,-2.402000000000001,0.0005535963257607968,0.0,,0.0,11838,11526268.07,326,36.1,1000,0.0,0.0,2035-04-18,10.981519507186858,,,
2024-04-25,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.28,97.614,97.279,97.44,97.502,974.4,1010.93,-2.5600000000000023,-0.001618885632902356,0.0,,0.0,56780,55361534.54,270,36.53,1000,0.0,0.0,2035-04-18,10.978781656399725,,,
2024-04-26,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.604,97.847,97.3,97.771,97.507,977.7099999999999,1014.67,-2.228999999999999,0.0033969622331690985,0.0,,0.0,3267254,3185816892.03,370,36.96,1000,0.0,0.0,2035-04-18,10.976043805612594,,,
2024-04-27,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.731,97.849,97.44,97.502,97.612,975.02,1012.41,-2.4980000000000047,-0.0027513270806271972,0.0,,0.0,36154,35290693.01,330,37.39,1000,15.68,39.1,2035-04-18,10.973305954825461,,,
2024-04-29,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.804,97.804,97.313,97.609,97.379,976.0899999999999,1014.3399999999999,-2.3910000000000053,0.001097413386392132,0.0,,0.0,43480,42340329.72,251,38.25,1000,15.68,39.1,2035-04-18,10.967830253251197,,,
2024-04-30,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.6,97.885,97.502,97.727,97.687,977.2700000000001,1015.95,-2.272999999999996,0.0012089049165548982,0.0,,0.0,9386,9168913.41,314,38.68,1000,15.68,39.1,2035-04-18,10.965092402464066,,,
2024-05-02,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.727,98.0,97.646,97.845,97.738,978.45,978.88,-2.155000000000001,0.0012074452300796512,0.0,,0.0,30091,29410267.0,651,0.43,1000,0.0,0.0,2035-04-18,10.959616700889802,,,
2024-05-03,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.845,97.99,97.701,97.85,97.807,978.4999999999999,979.3499999999999,-2.1500000000000057,5.110123153961865e-05,0.0,,0.0,19965,19527255.27,511,0.85,1000,0.0,0.0,2035-04-18,10.956878850102669,,,
2024-05-06,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.841,97.999,97.65,97.7,97.728,977.0,979.15,-2.299999999999997,-0.0015329586101174852,0.0,,0.0,10669,10426598.97,317,2.15,1000,0.0,0.0,2035-04-18,10.948665297741274,,,
2024-05-07,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.603,97.992,97.603,97.651,97.735,976.51,979.1,-2.3490000000000038,-0.0005015353121802235,0.0,,0.0,37680,36826680.49,299,2.59,1000,0.0,0.0,2035-04-18,10.94592744695414,,,
2024-05-08,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.827,97.993,97.4,97.801,97.715,978.01,981.03,-2.198999999999998,0.001536082579799647,0.0,,0.0,8754,8553983.6,306,3.02,1000,0.0,0.0,2035-04-18,10.94318959616701,,,
2024-05-10,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.899,97.973,97.459,97.973,97.812,979.73,983.62,-2.027000000000001,0.0017586732242000913,0.0,,0.0,3046,2979352.56,234,3.89,1000,0.0,0.0,2035-04-18,10.937713894592745,,,
2024-05-13,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.9,97.996,97.661,97.805,97.732,978.0500000000001,983.2500000000001,-2.194999999999993,-0.0017147581476528728,0.0,,0.0,7803,7626043.54,311,5.2,1000,0.0,0.0,2035-04-18,10.929500342231348,,,
2024-05-14,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.877,97.877,97.666,97.8,97.751,978.0,983.64,-2.200000000000003,-5.112213077052008e-05,0.0,,0.0,114654,112074899.39,239,5.64,1000,0.0,0.0,2035-04-18,10.926762491444217,,,
2024-05-15,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.833,97.948,97.591,97.879,97.745,978.7900000000001,984.8700000000001,-2.120999999999995,0.000807770961145371,0.0,,0.0,44802,43791659.26,287,6.08,1000,0.0,0.0,2035-04-18,10.924024640657084,,,
2024-05-16,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.879,97.96,97.633,97.701,97.766,977.01,983.53,-2.2990000000000066,-0.0018185719102158382,0.0,,0.0,5036,4923509.05,216,6.52,1000,0.0,0.0,2035-04-18,10.921286789869953,,,
2024-05-17,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.897,97.958,97.64,97.8,97.772,978.0,984.95,-2.200000000000003,0.001013295667393388,0.0,,0.0,29519,28861402.4,277,6.95,1000,0.0,0.0,2035-04-18,10.91854893908282,,,
2024-05-20,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.8,97.947,97.432,97.673,97.754,976.73,985.0,-2.326999999999998,-0.0012985685071573716,0.0,,0.0,46889,45835980.06,305,8.27,1000,0.0,0.0,2035-04-18,10.910335386721425,,,
2024-05-21,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.672,97.906,97.671,97.897,97.746,978.97,987.6800000000001,-2.1029999999999944,0.0022933666417537246,0.0,,0.0,10063,9836137.9,238,8.71,1000,0.0,0.0,2035-04-18,10.907597535934292,,,
2024-05-22,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.811,97.949,97.69,97.945,97.829,979.4499999999999,988.5999999999999,-2.055000000000007,0.0004903112454925918,0.0,,0.0,3672,3592269.82,210,9.15,1000,0.0,0.0,2035-04-18,10.904859685147159,,,
2024-05-23,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.9,97.9,97.61,97.8,97.715,978.0,987.58,-2.200000000000003,-0.0014804226862014103,0.0,,0.0,15855,15492769.15,252,9.58,1000,0.0,0.0,2035-04-18,10.902121834360027,,,
2024-05-24,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.689,97.768,97.6,97.767,97.721,977.67,987.6899999999999,-2.233000000000004,-0.00033742331288344474,0.0,,0.0,6168,6027424.11,248,10.02,1000,0.0,0.0,2035-04-18,10.899383983572895,,,
2024-05-27,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.839,97.939,97.506,97.7,97.725,977.0,988.32,-2.299999999999997,-0.0006853028117871363,0.0,,0.0,17445,17048137.2,506,11.32,1000,0.0,0.0,2035-04-18,10.8911704312115,,,
2024-05-28,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.898,97.898,97.6,97.602,97.665,976.02,987.77,-2.397999999999996,-0.001003070624360225,0.0,,0.0,21672,21165919.84,293,11.75,1000,0.0,0.0,2035-04-18,10.888432580424366,,,
2024-05-29,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.841,97.841,97.575,97.608,97.615,976.08,988.26,-2.391999999999996,6.14741501199223e-05,0.0,,0.0,41958,40957471.65,269,12.18,1000,0.0,0.0,2035-04-18,10.885694729637235,,,
2024-05-30,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.696,97.809,97.504,97.799,97.711,977.99,990.6,-2.2009999999999934,0.001956806819113144,0.0,,0.0,13045,12747619.41,291,12.61,1000,0.0,0.0,2035-04-18,10.882956878850102,,,
2024-05-31,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.687,97.825,97.506,97.769,97.685,977.69,990.74,-2.2309999999999945,-0.0003067516027771555,0.0,,0.0,27392,26757799.42,435,13.05,1000,0.0,0.0,2035-04-18,10.880219028062971,,,
2024-06-03,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.769,97.809,97.505,97.691,97.541,976.9100000000001,991.2500000000001,-2.3089999999999975,-0.0007977988933097757,0.0,,0.0,17868,17428545.86,445,14.34,1000,0.0,0.0,2035-04-18,10.872005475701574,,,
2024-06-04,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.797,97.797,97.501,97.735,97.604,977.3499999999999,992.1299999999999,-2.2650000000000006,0.0004503997297600204,0.0,,0.0,34649,33818760.6,290,14.78,1000,0.0,0.0,2035-04-18,10.869267624914443,,,
2024-06-05,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.747,97.844,97.511,97.768,97.667,977.68,992.89,-2.2319999999999993,0.0003376477208778539,0.0,,0.0,7362,7190217.86,285,15.21,1000,0.0,0.0,2035-04-18,10.86652977412731,,,
2024-06-06,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.768,97.806,97.506,97.589,97.596,975.89,991.54,-2.4110000000000014,-0.0018308649046723247,0.0,,0.0,6691,6530160.78,240,15.65,1000,0.0,0.0,2035-04-18,10.863791923340179,,,
2024-06-07,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.62,97.899,97.5,97.708,97.641,977.0799999999999,993.17,-2.2920000000000016,0.0012193997274283497,0.0,,0.0,12680,12380869.81,297,16.09,1000,0.0,0.0,2035-04-18,10.861054072553046,,,
2024-06-10,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.501,98.084,97.501,97.643,97.645,976.4300000000001,993.84,-2.3569999999999993,-0.000665247472059538,0.0,,0.0,16672,16288615.26,456,17.41,1000,0.0,0.0,2035-04-18,10.85284052019165,,,
2024-06-11,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.759,97.908,97.53,97.905,97.708,979.05,996.89,-2.094999999999999,0.0026832440625543796,0.0,,0.0,6664,6508970.25,311,17.84,1000,0.0,0.0,2035-04-18,10.850102669404517,,,
2024-06-13,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.829,97.836,97.501,97.792,97.724,977.92,996.64,-2.2079999999999984,-0.0011541800725193285,0.0,,0.0,40923,39982599.88,361,18.72,1000,0.0,0.0,2035-04-18,10.844626967830253,,,
2024-06-14,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.52,97.909,97.51,97.76,97.713,977.6,996.75,-2.239999999999995,-0.0003272251308900076,0.0,,0.0,12957,12660628.76,296,19.15,1000,0.0,0.0,2035-04-18,10.841889117043122,,,
2024-06-17,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.808,97.808,97.613,97.615,97.698,976.15,996.61,-2.385000000000005,-0.001483224222586066,0.0,,0.0,5528,5400735.49,303,20.46,1000,0.0,0.0,2035-04-18,10.833675564681725,,,
2024-06-18,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.798,97.798,97.524,97.545,97.706,975.45,996.34,-2.4549999999999983,-0.0007171029042667421,0.0,,0.0,4570,4465167.34,263,20.89,1000,0.0,0.0,2035-04-18,10.830937713894592,,,
2024-06-19,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.532,97.7,97.532,97.609,97.614,976.0899999999999,997.3999999999999,-2.3910000000000053,0.0006561074375928122,0.0,,0.0,12093,11804409.47,403,21.31,1000,0.0,0.0,2035-04-18,10.82819986310746,,,
2024-06-20,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.609,97.798,97.532,97.667,97.597,976.6700000000001,998.4100000000001,-2.3329999999999984,0.0005942075013576353,0.0,,0.0,10099,9856292.58,289,21.74,1000,0.0,0.0,2035-04-18,10.825462012320328,,,
2024-06-21,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.533,97.7,97.532,97.55,97.515,975.4999999999999,997.6699999999998,-2.450000000000003,-0.0011979481298699524,0.0,,0.0,3855,3764288.0,174,22.17,1000,0.0,0.0,2035-04-18,10.822724161533197,,,
2024-06-24,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.6,97.749,97.5,97.661,97.642,976.61,1000.0600000000001,-2.3389999999999986,0.0011378780112762943,0.0,,0.0,2773,2707623.84,220,23.45,1000,0.0,0.0,2035-04-18,10.8145106091718,,,
2024-06-25,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.522,97.724,97.414,97.565,97.526,975.65,999.53,-2.4350000000000023,-0.0009829921872600567,0.0,,0.0,3119,3041829.52,229,23.88,1000,0.0,0.0,2035-04-18,10.811772758384668,,,
2024-06-26,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.565,97.768,97.5,97.755,97.567,977.55,1001.8499999999999,-2.2450000000000045,0.0019474196689386325,0.0,,0.0,9334,9106944.13,210,24.3,1000,0.0,0.0,2035-04-18,10.809034907597535,,,
2024-06-27,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.59,97.749,97.458,97.73,97.59,977.3000000000001,1002.0100000000001,-2.269999999999996,-0.00025574139430195597,0.0,,0.0,11733,11450181.49,210,24.71,1000,0.0,0.0,2035-04-18,10.806297056810404,,,
2024-06-28,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.749,97.749,97.501,97.667,97.571,976.6700000000001,1001.8000000000001,-2.3329999999999984,-0.0006446331730277644,0.0,,0.0,5973,5827933.72,190,25.13,1000,0.0,0.0,2035-04-18,10.803559206023271,,,
2024-07-01,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.667,97.8,97.554,97.798,97.632,977.98,1004.36,-2.201999999999998,0.001341292350538037,0.0,,0.0,12504,12207916.78,224,26.38,1000,0.0,0.0,2035-04-18,10.795345653661876,,,
2024-07-02,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.775,97.798,97.5,97.678,97.65,976.78,1003.5899999999999,-2.3220000000000027,-0.0012270189574429269,0.0,,0.0,48927,47777363.65,169,26.81,1000,0.0,0.0,2035-04-18,10.792607802874743,,,
2024-07-03,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.53,97.678,97.5,97.6,97.509,976.0,1003.23,-2.4000000000000057,-0.0007985421486926825,0.0,,0.0,99247,96775162.69,184,27.23,1000,0.0,0.0,2035-04-18,10.789869952087612,,,
2024-07-04,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.504,97.679,97.441,97.442,97.51,974.42,1002.0799999999999,-2.558000000000007,-0.0016188524590163844,0.0,,0.0,670690,653988111.23,247,27.66,1000,0.0,0.0,2035-04-18,10.787132101300479,,,
2024-07-05,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.677,97.699,97.441,97.605,97.632,976.0500000000001,1004.1300000000001,-2.394999999999996,0.0016727899673654179,0.0,,0.0,5186,5063187.19,151,28.08,1000,0.0,0.0,2035-04-18,10.784394250513348,,,
2024-07-08,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.679,97.697,97.467,97.613,97.503,976.13,1005.51,-2.3870000000000005,8.196301418972318e-05,0.0,,0.0,87625,85437369.18,199,29.38,1000,0.0,0.0,2035-04-18,10.77618069815195,,,
2024-07-09,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.667,97.667,97.351,97.42,97.464,974.2,1004.0200000000001,-2.5799999999999983,-0.0019771956604140994,0.0,,0.0,29267,28524740.03,268,29.82,1000,0.0,0.0,2035-04-18,10.77344284736482,,,
2024-07-10,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.568,97.568,97.31,97.418,97.423,974.1800000000001,1004.44,-2.5819999999999936,-2.052966536636447e-05,0.0,,0.0,4209,4100533.13,308,30.26,1000,0.0,0.0,2035-04-18,10.770704996577686,,,
2024-07-11,SU29024RMFS5,ОФЗ-ПК 29024,ОФЗ 29024,TQOB,floating,floating_coupon,floating_coupon,97.313,97.549,97.0,97.463,97.337,974.6299999999999,1005.3199999999999,-2.537000000000006,0.00046192695395097516,0.0,,0.0,17810,17335640.68,324,30.69,1000,0.0,0.0,2035-04-18,10.767967145790555,,,
